X,Y,OBJECTID_1,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink
-13593201.7114,4500392.0103,1926,G1034,COBUG - City of Palo Alto Backup Generator,57714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,City of Palo Alto,Pacific Gas & Electric (PG&E),City of Palo Alto,City of Palo Alto,3201 E. Bayshore Rd,Santa Clara,Santa Clara,CA,94303,4.52,"Unit 1, Unit 2, Unit 3, Unit 4",NG,2021,-122.10980857,37.4384033426475,https://repository.energy.ca.gov/powerplantsgeneration/G1034_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13560481.4046,4825876.8612,1927,G1036,Sierra Nevada Brewing,58585,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,Sierra Nevada Brewing Company,Pacific Gas & Electric (PG&E),Sierra Nevada Brewing Company,Sierra Nevada Brewing Company,1075 East 20th Street,Chico,Butte,CA,95928,4,"Microturbines, Solar",NG,2021,-121.81587706,39.7237337422465,https://repository.energy.ca.gov/powerplantsgeneration/G1036_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-12801090.4932,4271549.6679,1928,G1040,Desert Star Energy Center (NV),55077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Diego Gas & Electric - Desert Star,San Diego Gas & Electric,San Diego Gas & Electric - Desert Star,San Diego Gas & Electric - Desert Star,701 Eldorado Valley Drive,Boulder City,Clark,NV,89005,536,"ED01, ED02, ED03",NG,2021,-114.99415243,35.7884379165831,https://repository.energy.ca.gov/powerplantsgeneration/G1040_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1040_monthly.png
-13274589.9174,4056447.7119,1929,G1041,McGrath Peaker,56471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),251 North Harbor Blvd,Oxnard,Ventura,CA,93035,49,1,NG,2021,-119.24767013,34.2056379300305,https://repository.energy.ca.gov/powerplantsgeneration/G1041_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1041_monthly.png
-13256244.4822,4052748.9494,1930,G1046,Glass House Camarillo,58432,0,0,0,0,0,0,0,0,0,1,111410,0,0,0,Glass House Camarillo,Southern California Edison (SCE),Glass House Camarillo,Glass House Camarillo,645 W Laguna Rd,Camarillo,Ventura,CA,93012,13.05,"1, 2, 3",NG,2021,-119.08287028,34.1781542561556,https://repository.energy.ca.gov/powerplantsgeneration/G1046_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1046_monthly.png
-13574635.6913,4499786.4262,1931,G1047,San Jose-Santa Clara Regional Wastewater Facility,16657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City of San Jose,Pacific Gas & Electric (PG&E),City of San Jose,City of San Jose,700 Los Esteros Road,San Jose,Santa Clara,CA,95134,22.4,"CE-1, CE-2, CE-3, CE-4, EG-1, EG-2, EG-3",NG,2021,-121.94302718,37.4340837747694,https://repository.energy.ca.gov/powerplantsgeneration/G1047_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1047_monthly.png
-13060452.32,4053793.9918,1932,G1048,California State - San Bernardino Fuel Cell Unit,Missing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),5502 University Parkway,San Bernardino,San Bernardino,CA,92407,1.4,1,NG,2021,-117.32403937,34.1859203568933,https://repository.energy.ca.gov/powerplantsgeneration/G1048_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13279802.862,4271871.6906,1933,G1049,Delano Energy Center  LLC,58122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wellhead Power Delano LLC,Southern California Edison (SCE),Wellhead Services Inc,Wellhead Power Delano LLC,Road 128 #3,Unincorporated,Tulare,CA,93215,49.9,1,NG,2021,-119.29449881,35.7907844518544,https://repository.energy.ca.gov/powerplantsgeneration/G1049_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1049_monthly.png
-13046656.013,3882404.6109,1934,G1050,Qualcomm Building Q Central Plant,59457,0,1,0,0,0,0,0,0,0,1,541712,0,0,0,Qualcomm Inc,San Diego Gas & Electric,Qualcomm Inc,Qualcomm Inc,10190 McKellar Court,San Diego,San Diego,CA,92121,4.6,TG-1,NG,2021,-117.20010503,32.9027639961458,https://repository.energy.ca.gov/powerplantsgeneration/G1050_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13415977.3217,4925645.0916,1935,G1051,High Sierra Cogeneration Power Plant,57977,0,1,0,0,0,0,0,0,0,1,922140,0,0,0,Plumas Sierra Rural Electric Cooperative,Sierra Pacific Resources,Plumas Sierra Rural Electric Cooperative,Plumas Sierra Rural Electric Cooperative,711-045 Center Road,Susanville,Lassen,CA,96122,6,HS,NG,2021,-120.51777479,40.4096075499922,https://repository.energy.ca.gov/powerplantsgeneration/G1051_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13120450.6603,3985322.0586,1936,G1067,John Wayne Airport,Missing,0,1,0,0,0,0,0,1,488111,1,488111,0,0,0,"County of Orange, John Wayne Airport",Southern California Edison (SCE),"County of Orange, John Wayne Airport","County of Orange, John Wayne Airport",18601 Airport Way,Santa Ana,Orange,CA,92707,7,"Unit 1, Unit 2, Unit 3, Unit 4",NG,2021,-117.86301363,33.6755722973959,https://repository.energy.ca.gov/powerplantsgeneration/G1067_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13126437.7175,4006875.8833,1937,G1070,AT&T Services Inc,MISSING,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,217 N. Lemon Street,Anaheim,Orange,CA,92805,,,,,-117.91679628,33.8365510443026,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13118447.7968,4009172.5155,1938,G1071,Kaiser Permanente,MISSING,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,"3424 East La Palma Avenue ""A""",Anaheim,Orange,CA,92806,,,,,-117.8450216,33.8536860401428,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13129007.3798,4045823.956,1939,G1072,"Irwindale Brew Yard LLC (formerly Molson, MillerCoors)",58056,1,0,0,0,0,0,0,1,312120,0,0,0,0,0,"IBY, LLC",Southern California Edison (SCE),"IBY, LLC","IBY, LLC",15801 East First Street,Irwindale,Los Angeles,CA,91706,14.86,"D175, D176, S-1, T-100, T-200","NG, OBG",2021,-117.93987995,34.1266739816128,https://repository.energy.ca.gov/powerplantsgeneration/G1072_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1072_monthly.png
-13237926.5682,4204117.2725,1940,G1073,Kern Oil & Refining Bakersfield Refinery,58100,0,1,0,0,0,0,0,1,324110,1,324110,0,0,0,Kern Oil & Refining,Pacific Gas & Electric (PG&E),Kern Oil & Refining,Kern Oil & Refining,7724 East Panama Lane,Bakersfield,Kern,CA,93307,4.5,58100,NG,2021,-118.91831766,35.2955439565754,https://repository.energy.ca.gov/powerplantsgeneration/G1073_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13003847.6903,4065119.133,1941,G1074,Big Bear Area Regional Wastewater Agency,MISSING,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,Big Bear Area Regional Wastewater Agency,Southern California Edison (SCE),Big Bear Area Regional Wastewater Agency,Big Bear Area Regional Wastewater Agency,122 Palomino Drive,Big Bear City,San Bernardino,CA,92314,1.1,"Cummins 1, Cummins 2, Waukesha",NG,2021,-116.81555133,34.2700358434351,https://repository.energy.ca.gov/powerplantsgeneration/G1074_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13133375.3444,3981193.3207,1942,G1075,Huntington Beach Energy Project,62116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AES Southland,Southern California Edison (SCE),AES Southland,AES Southland,21730 Newland Street,Huntington Beach,Orange,CA,92646,696,"1A, 1B, 1S",NG,2021,-117.97911804,33.6447015721446,https://repository.energy.ca.gov/powerplantsgeneration/G1075_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1075_monthly.png
-13146882.2574,3997866.2453,1943,G1076,Alamitos Energy Center,62115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AES Southland,Southern California Edison (SCE),AES Southland,AES Southland,690 North Studebaker Road,Long Beach,Los Angeles,CA,90803,710,"1A, 1B, 1S",NG,2021,-118.1004527,33.7692976589147,https://repository.energy.ca.gov/powerplantsgeneration/G1076_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G1076_monthly.png
-13117293.6595,3987094.7286,1944,G9100,B Braun Medical Inc,50200,0,1,0,0,0,0,0,1,325412,1,325412,0,0,0,B Braun Medical Inc,Southern California Edison (SCE),B Braun Medical Inc,B Braun Medical Inc,2525 McGaw Avenue,Irvine,Orange,CA,92614,6.1,"Unit 1, Unit 2",NG,2021,-117.83465381,33.6888232171069,https://repository.energy.ca.gov/powerplantsgeneration/G9100_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13133792.2943,4002959.5083,1945,G9111,Barre Peaker,56474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),10670 Dale Avenue,Stanton,Orange,CA,90680,49,1,NG,2021,-117.98286356,33.8073233473911,https://repository.energy.ca.gov/powerplantsgeneration/G9111_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9111_monthly.png
-13147360.827,4019350.4419,1946,G9222,Center Peaker,56475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),10639 Firestone Boulevard,Norwalk,Los Angeles,CA,90650,48,1,NG,2021,-118.10475177,33.9295813890082,https://repository.energy.ca.gov/powerplantsgeneration/G9222_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9222_monthly.png
-13083813.8342,4040952.3639,1947,G9333,Etiwanda Peaker,56472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),12208 6th Street,Rancho Cucamonga,San Bernardino,CA,91739,49,1,NG,2021,-117.53389942,34.0904398586733,https://repository.energy.ca.gov/powerplantsgeneration/G9333_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9333_monthly.png
-13086813.1998,4029520.397,1948,G9444,Mira Loma Peaker,56473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),13568 Milliken Avenue,Ontario,San Bernardino,CA,91761,49,1,NG,2021,-117.56084318,34.0053498060332,https://repository.energy.ca.gov/powerplantsgeneration/G9444_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9444_monthly.png
-12871623.9051,3842467.8193,1949,G9786,Termoelectrica de Mexicali (TDM  Mexicali  Mexico),55719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Termoelectrica de Mexicali S de RL de CV,San Diego Gas & Electric,Termoelectrica de Mexicali S de RL de CV,Termoelectrica de Mexicali S de RL de CV,"Carreta Mexicali - Tijuana, KM. 14.5",Mexicali,Mexicali,MX,0,680.85,"GT-1, GT-2, ST",NG,2021,-115.62776485,32.6010413494415,https://repository.energy.ca.gov/powerplantsgeneration/G9786_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9786_monthly.png
-12871823.3288,3842098.8192,1950,G9787,La Rosita (INTERGEN  Mexicali  Mexico),Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energia Azteca X Sociedad Anonima de Capital Variable,San Diego Gas & Electric,Energia Azteca X Sociedad Anonima de Capital Variable,Energia Azteca X Sociedad Anonima de Capital Variable,Km 12 Carretera Federal No. 2 Mexicali-Tijuana,Mexicali,Mexicali,MX,21610,546.5,"CTG-1C, EBC-CTG_and_STG",NG,2021,-115.62955631,32.5982487904025,https://repository.energy.ca.gov/powerplantsgeneration/G9787_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G9787_monthly.png
-13167996.5948,4011976.2406,1951,G9900,AT&T Services Inc.,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Los Angeles Department of Water & Power (LADWP),Not Available,Not Available,17200 S. Vermont,Gardena,Los Angeles,CA,90247,,,,,-118.29012602,33.8745997581435,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13186442.6462,4049206.7629,1952,G9901,AT&T Services Inc.,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Los Angeles Department of Water & Power (LADWP),Not Available,Not Available,14800 Ventura Blvd,Sherman Oaks,Los Angeles,CA,91403,,,,,-118.45582972,34.1518256266233,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13179211.2942,4048275.4614,1953,G9902,CBS Studio Center (Radford Plaza),Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Los Angeles Department of Water & Power (LADWP),Not Available,Not Available,4024 Radford Ave,Studio City,Los Angeles,CA,90036,,,,,-118.39086938,34.1449020158369,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13175762.7965,4038810.4857,1954,G9903,CBS Television City,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Los Angeles Department of Water & Power (LADWP),Not Available,Not Available,7800 Beverly Blvd,Los Angeles,Los Angeles,CA,90036,,,,,-118.359891,34.0745040002673,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13566678.974,4489024.9736,1955,G9904,Kellogg's USA Inc. Convenience Foods,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,475 Eggo Way,San Jose,Santa Clara,CA,95116,,,,,-121.87155077,37.3572818930112,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13584338.2356,4496296.604,1956,G9905,Juniper Networks,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,1137 Innovation Way,Sunnyvale,Santa Clara,CA,94089,,,,,-122.03018662,37.4091863813906,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13447786.8503,4752657.1284,1957,H0005,Alta,214,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),End of Alta Powerhouse Road,Alta,Placer,CA,95701,1,1,WAT,2021,-120.80352465,39.215986163898,https://repository.energy.ca.gov/powerplantsgeneration/H0005_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13418381.1992,4589599.248,1958,H0008,Angels,215,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Utica Power Authority,Utica Power Authority,Utica Power Authority,Utica Power Authority,1168 Booster Way,Angels Camp,Calaveras,CA,95222,1.4,5505380,WAT,2021,-120.53936919,38.0719805591136,https://repository.energy.ca.gov/powerplantsgeneration/H0008_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13125500.6752,4049635.9741,1959,H0014,Azusa,6449,1,1,0,1,0,0,0,0,0,0,0,0,0,0,City of Pasadena,City of Pasadena,City of Pasadena,City of Pasadena,1850 North San Gabriel Blvd.,Azusa,Los Angeles,CA,91702,0,,,2021,-117.90837868,34.1550163370171,https://repository.energy.ca.gov/powerplantsgeneration/H0014_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13256794.4832,4426442.8545,1960,H0019,Balch #1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,34,Unit 587,WAT,2021,-119.08781103,36.9090913271521,https://repository.energy.ca.gov/powerplantsgeneration/H0019_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0019_monthly.png
-13256767.6668,4426414.8412,1961,H0020,Balch #2,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,108,"Unit 588, Unit 589",WAT,2021,-119.08757013,36.9088901120146,https://repository.energy.ca.gov/powerplantsgeneration/H0020_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0020_monthly.png
-13026210.6419,3917339.0739,1962,H0021,Bear Valley,457,1,1,0,1,0,0,0,0,0,0,0,0,0,0,City of Escondido,San Diego Gas & Electric,City of Escondido,City of Escondido,25130 Lake Wohlford Road,Escondido,San Diego,CA,92027,1.5,1-2,WAT,2021,-117.01644114,33.1658541314698,https://repository.energy.ca.gov/powerplantsgeneration/H0021_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13366916.8562,4608077.4792,1963,H0022,Beardsley,414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Tri-Dam Project & Tri-Dam Power Authority,Pacific Gas & Electric (PG&E),Tri-Dam Project & Tri-Dam Power Authority,Tri-Dam Project & Tri-Dam Power Authority,Beardsley Reservoir Road,Pinecrest,Tuolumne,CA,95634,9.99,1,WAT,2021,-120.07705713,38.2025393896019,https://repository.energy.ca.gov/powerplantsgeneration/H0022_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13497423.657,4867034.6222,1964,H0023,Belden,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),"Highway 70, 13 miles east of Storrie",Belden,Plumas,CA,95956,117.9,Unit 552,WAT,2021,-121.24941967,40.0075165362966,https://repository.energy.ca.gov/powerplantsgeneration/H0023_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0023_monthly.png
-13273703.233,4467589.0248,1965,H0027,Big Creek 1,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),,Big Creek,Fresno,CA,93605,82.9,UNIT 1,WAT,2021,-119.23970491,37.2040643524176,https://repository.energy.ca.gov/powerplantsgeneration/H0027_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0027_monthly.png
-13281025.0373,4466899.1687,1966,H0028,Big Creek 2,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),,Big Creek,Fresno,CA,93605,67.1,UNIT 1,WAT,2021,-119.3054778,37.1991282949689,https://repository.energy.ca.gov/powerplantsgeneration/H0028_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0028_monthly.png
-13281098.0653,4466860.8115,1967,H0030,Big Creek 2A,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),,Big Creek,Fresno,CA,93605,98.5,UNIT 1,WAT,2021,-119.30613382,37.1988538321096,https://repository.energy.ca.gov/powerplantsgeneration/H0030_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0030_monthly.png
-13290039.0844,4459835.8585,1968,H0032,Big Creek 3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),Southern California Edison (SCE),,Auberry,Fresno,CA,93602,177,UNIT 1,WAT,2021,-119.38645236,37.1485703380007,https://repository.energy.ca.gov/powerplantsgeneration/H0032_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0032_monthly.png
